obra,autor_yaml,grupo,termo_encontrado,pagina,posicao_no_texto,contexto_antes,trecho_central,contexto_depois,descartado_por_exclusao
latour_1987_science_action_en,latour,translation,translation,1,351396,was superior in Germany because it was better funded. Third,translation,"He next tells the reader that the French Assembly was,",0
latour_1987_science_action_en,latour,translation,translation,1,352167,It should now be clear why I used the word,translation,In addition to its linguistic meaning (relating versions in one,0
latour_1987_science_action_en,latour,translation,translation,1,359496,medals should never be confused with the primary process. (5),Translation,five: becoming indispensable The contenders now have a lot of,0
latour_1987_science_action_en,latour,translation,translation,1,360050,would not have to cater to others' interests - first,translation,- nor to convince them that their usual ways were,0
latour_1987_science_action_en,latour,translation,translation,1,360128,convince them that their usual ways were cut off- second,translation,nor seduce them through a little detour-third translation; it would,0
latour_1987_science_action_en,latour,translation,translation,1,360187,off- second translation- nor seduce them through a little detour-third,translation,it would no longer even be necessary to invent new,0
latour_1987_science_action_en,latour,translation,translations,1,361255,way. In Figures 3.1 and 3.2 I pictured the four,translations,They all lead to the fifth translation that literally sums,0
latour_1987_science_action_en,latour,translation,translation,1,361296,pictured the four translations. They all lead to the fifth,translation,that literally sums them up. In the geometric sense of,0
latour_1987_science_action_en,latour,translation,translation,1,361363,that literally sums them up. In the geometric sense of,translation,"it means that whatever you do, and wherever you go,",0
latour_1987_science_action_en,latour,translation,translation,1,362330,render ned i sluket. xxx figur 2.3 slutt xxx word,translation,"it means that one version translates every other, acquiring a",0
latour_1987_science_action_en,latour,translation,translates,1,362369,"2.3 slutt xxx word translation, it means that one version",translates,"every other, acquiring a sort of hegemony: whatever your want,",0
latour_1987_science_action_en,latour,translation,translation,1,372914,"efforts are wasted. The captation of people's interests, and their",translation,to make them work in the construction of a black,0
latour_1987_science_action_en,latour,translation,translations,1,378360,"of the San Francisco fair, according to a chain of",translations,like the ones we studied above. Through a series of,0
latour_1987_science_action_en,latour,translation,translation,1,379998,network and contributing to its expansion-as anticipated from the fifth,translation,described above. But the boundaries of physics have been transformed,0
latour_1987_science_action_en,latour,translation,translations,1,381562,"everything else, can be made. How? By the series of",translations,"I have sketched. When Jewett first fetches Millikan, the electrons",0
latour_1987_science_action_en,latour,translation,translations,1,386215,top or from the bottom. Moving slowly through the various,translations,the contenders ended up in the cerebellum; and they did,0
latour_1987_science_action_en,latour,translation,translations,1,386438,"be kept in line as, moving through a series of",translations,they end up being trapped by a completely new element,0
latour_1987_science_action_en,latour,translation,translated,1,389503,bearing on corn and bread? How can its force be,translated,"so that, whatever it does or does not do, the",0
latour_1987_science_action_en,latour,translation,translation,1,389611,"corn is reliably ground? Yes, we may use the words",translation,"and interest as well, because it is no more and",0
latour_1987_science_action_en,latour,translation,translation,1,399006,"Part C. The model of diffusion ""versus the model of",translation,The task of the fact-builders is now clearly outlined: there,0
latour_1987_science_action_en,latour,translation,translations,1,400914,at once: the right side is speaking in terms of,translations,"about still undecided controversies, while the left side speaks of",0
latour_1987_science_action_en,latour,translation,translated,1,401723,their own interests which the new objects have so neatly,translated,"Dissent has been made unthinkable. At this point, these people",0
latour_1987_science_action_en,latour,translation,translations,1,413219,was at last one that helped to cure. The long,translations,"necessary to convince horses, diphtheria, hospitals and physicians to associate",0
latour_1987_science_action_en,latour,translation,translation,1,413754,to understand the differences between the diffusion model and the,translation,model. We saw that Diesel's engine was a sketch in,0
latour_1987_science_action_en,latour,translation,translations,1,414126,"sub-types. So there was indeed a proliferation. First, following the",translations,we learned that this increase in the number of copies,0
latour_1987_science_action_en,latour,translation,translation,1,414555,learnt that it had been transformed so much during the,translation,that there was a dispute about whose engine it actually,0
latour_1987_science_action_en,latour,translation,translation,1,415154,this point that the diffusion model seems better than the,translation,one because no one is necessary any more to shape,0
latour_1987_science_action_en,latour,translation,translation,1,428400,"one hand, and a society on the other. In the",translation,"model, however, no such distinction exists since there are only",0
latour_1987_science_action_en,latour,translation,translations,1,429417,been invented by artificially cutting through the associations and the,translations,"and by squeezing social factors into tiny ghettos, some people",0
latour_1987_science_action_en,latour,translation,translation,1,431131,figur 3.5 start xxx Figure 3.5 Figuren illustrere forskjell på,Translation,"og ""Diffusion"" 1. Translation Denne modellen viser noe som likner",0
latour_1987_science_action_en,latour,translation,translation,1,431165,"Figure 3.5 Figuren illustrere forskjell på ""Translation"" og ""Diffusion"" 1.",Translation,Denne modellen viser noe som likner et liggende kvadratisk plan.,0
latour_1987_science_action_en,latour,translation,translations,1,438887,`fact-builder' was very convenient to map the various types of,translations,"Nothing proves, however, that following real scientists and engineers is",0
latour_1987_science_action_en,latour,translation,translation,1,447889,"aims. As we saw in Chapter 3, Part A, this",translation,of interest is possible if geology is able to produce,1
latour_1987_science_action_en,latour,translation,translate,1,462551,"redesigns new objects which, in turn, may be used to",translate,"more outside interests, and so on. But as long as",0
latour_1987_science_action_en,latour,translation,translation,1,476845,"'their goals' mean? As we know, they designate an ambiguous",translation,"of scientists' and other people's interests. For instance, if the",1
latour_1987_science_action_en,latour,translation,translation,1,490555,"the others do or want, the boss's lab grows -see",translation,5 in Chapter 3. No matter how simplified this general,0
latour_1987_science_action_en,latour,translation,translation,1,496526,"of all scientists and engineers, can be forgotten! For the",translation,"model, however, researchers are clearly the tip of the iceberg;",0
latour_1987_science_action_en,latour,translation,translation,1,498360,"in the diffusion model, it makes no sense in the",translation,model. And this ridiculously small figure has been obtained in,0
latour_1987_science_action_en,latour,translation,translations,1,504045,"claim. 13 When discussing controversies and dissent, proof race and",translations,I have always assumed that each claim and each counter-claim,0
latour_1987_science_action_en,latour,translation,translations,1,513940,"transfers of money, and thus an outline of the main",translations,"of interest (Table 4.5). Essentially, R & D is an",0
latour_1987_science_action_en,latour,translation,translations,1,707322,just below. W e know from earlier chapters that these,translations,"and representations may be disputed, but this is not the",0
latour_1987_science_action_en,latour,translation,translation,1,712054,invisible until then in the chaos of chemistry. At each,translation,of traces onto a new one something is gained. Louis,1
latour_1987_science_action_en,latour,translation,translation,1,713304,not always offset the losses that are entailed by the,translation,of one form into another (see Part C): holding the,1
latour_1987_science_action_en,latour,translation,translations,1,714816,pattern of rows and columns through a long cascade of,translations,"In other words, the logistics of immutable mobiles is what",0
latour_1987_science_action_en,latour,translation,translation,1,718542,"inversely proportional to V(iscosity), or T (1/ V) This new",translation,does not seem to add much; except that it can,0
latour_1987_science_action_en,latour,translation,translation,1,719233,"rewritings observed in this section, something is gained because each",translation,reshuffles the connections between elements (thus creating a new space-time).,0
latour_1987_science_action_en,latour,translation,translations,1,720856,"traces still further; in effect, equations are sub- sets of",translations,"and should be studied like all the other translations. Second,",0
latour_1987_science_action_en,latour,translation,translations,1,720910,of translations and should be studied like all the other,translations,"Second, it cannot be severed from all the network-building, of",0
latour_1987_science_action_en,latour,translation,translates,1,724474,"It does not matter, it is one single web that",translates,the question 'how do you bring down the price of,0
latour_1987_science_action_en,latour,translation,translation,1,728457,"localised activity to another; to be sure, each stage of",translation,"simplified, punctualised and summarised the stage immediately below. But this",0
latour_1987_science_action_en,latour,translation,translated,1,739745,"forms, wherever they come from. The problem above is now",translated,into another one: how to project a sphere on a,0
latour_1987_science_action_en,latour,translation,translation,1,744478,"ladder is useless, that at least that part of the",translation,"has failed. Third, we do not have to waste any",0
latour_1987_science_action_en,latour,translation,translate,1,748428,gained at this point if there is no way to,translate,back the relation of strength that has been made favourable,0
latour_1987_science_action_en,latour,translation,translation,1,805891,pp.615-26. Callon Michel (1986). 'Some elements of a sociology of,translation,"domestication of the scallops and the fishermen'. John Law (editor),",0
latour_1987_science_action_en,latour,translation,translated,1,808375,"Evans-Pritchard, E.E. (1937/1972). Witchcraft, Oracles and Magic Among the Azande",translated,"from the French). Oxford Clarendon Press. Fabian, J. (1983). Time",0
latour_1987_science_action_en,latour,translation,translated,1,808931,Michel (1975). Discipline and Punish: The Birth of the Prison,translated,"by A. Sheridan). New York, Pantheon. Fourquet, Francois (1980). Les",0
latour_1987_science_action_en,latour,translation,translated,1,812089,"London and Los Angeles, Sage. Koyré, Alexandre (1966/1978). Galileo Studies",translated,"from the French by J. Mepham). Atlantic Highlands, Humanities Press.",0
latour_1987_science_action_en,latour,translation,translated,1,814950,"Paris, O.E.C.D. Press. Perelman, C. (1982). The Realm of Rhetoric",translated,"by W. Kluback). Notre Dame, Indiana, University of Notre Dame",0
latour_1987_science_action_en,latour,translation,translated,1,816924,"Cambridge, Mass., MIT Press Tolstoy, Leo (1869/1983). War and Peace",translated,"from the Russian by R. Edmunds). Harmondsworth, Penguin. UNESCO (1983).",0
latour_1987_science_action_en,latour,translation,translation,1,827157,et seq. metrological chain 258 trajectory 107. 133 transcendental 245,translation,"108 et seq., 116 et seq., 126, 15i 239-240, extended",0
latour_1987_science_action_en,latour,translation,translation,1,827271,"extended to things 129, opposed to diffusion 132 et seq.",translation,"(model of) 133 et seq., 164 trials, in the text",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,219893,to her exactly the same claim as the author. (3),Trials of strength,For us who are simply following scientists at work there,0
latour_1987_science_action_en,latour,trial_of_strength,trial of strength,1,233108,claim to what supports the claim. When imposing such a,trial of strength,they are faced with spokespersons and what (or whom) these,0
latour_1987_science_action_en,latour,trial_of_strength,trial of strength,1,233395,is impossible to obtain. It cannot be obtained without a,trial of strength,any more than a boxer can claim to be a,0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,233884,the mouthpiece of many other mute phenomena. Depending on the,trials of strength,spokespersons are turned into subjective individuals or into objective representatives.,0
latour_1987_science_action_en,latour,trial_of_strength,"trials of
strength",1,234426,"grasp that these two adjectives ('objective', 'subjective') are relative to","trials of
strength",in specific settings. They cannot be used to qualify a,0
latour_1987_science_action_en,latour,trial_of_strength,trial of strength,1,235128,drive to seek fraud and find fault everywhere. In the,trial of strength,the Professor's endorphin was made more objective - going down,0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,235353,pushed up the ladder. `Objectivity' and `subjectivity' are relative to,trials of strength,"and they can shift gradually, moving from one to the",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,236346,what they mean. Behind them? Arrays of instruments. Behind those?,Trials of strength,to evaluate the resistance of the ties that link the,0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,254417,for us is that the most sudden reversal in the,trials of strength,between authors and dissenters may be obtained simply by cutting,0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,260551,have to be dismantled. Since the negative results resisted all,trials of strength,"since the cell culture assay was left indisputable, and since",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,261717,instruments to obtain these inscriptions. But something else resists the,trials of strength,"behind the instruments, something that I will call provisionally a",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,283633,"word res indicates, is what resists. What does it resist?",Trials of strength,"If, in a given situation, no dissenter is able to",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,283796,"it is reality, at least for as long as the",trials of strength,are not modified. In the examples above so many resources,0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,460025,no one to whom he can submit his proposals for,trials of strength,"no one to debug his prototypes, Joao ends up not",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,462478,"turn elevates the cost of the proof race, multiplies the",trials of strength,"redesigns new objects which, in turn, may be used to",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,473957,"are called, all the data they showed should withstand the",trials of strength,Because of this tradè-off between what has been promised outside,0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,519047,have been using so many expressions that have military connotations,trials of strength,"controversy, struggle, winning and losing, strategy and tactics, balance of",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,600460,hand 'knowledge' and on the other 'society'. We have many,trials of strength,through which are revealed which link is solid and which,0
latour_1987_science_action_en,latour,trial_of_strength,trial of strength,1,657968,"Divide to be drawn; no accusation process takes place, no",trial of strength,"between different sociologies occurs, since the moving element in this",0
latour_1987_science_action_en,latour,trial_of_strength,trials of strength,1,827488,"et seq., trials in responsibility 174-75, 242, 118 et sel",trials of strength,"definition 78, shape reality 93 ,define networks 200 ,Mendeleev's case",0
latour_1987_science_action_en,latour,articulation,articulated,1,212776,"right topics for the meeting. The voice of the floor,",articulated,"by Bill, wants a '3 per cent pay rise-and they",0
latour_1987_science_action_en,latour,articulation,articulated,1,435501,"facts and groups, then interests and Nature will be clearly",articulated,"by the left face of Janus. Not so, when we",0
latour_1987_science_action_en,latour,articulation,articulate,1,569096,reversed. There seems to be no case in which an,articulate,lawyer cannot convince the jury that the others are not,0
latour_1987_science_action_en,latour,articulation,articulate,1,584333,. Part B. Sociologics The lawyers who happen to be,articulate,courageous and clever enough to convince the tribunal (a) that,0
latour_1987_science_action_en,latour,construction,construction,1,47631,"textbook sentence which is devoid of any trace of fabrication,",construction,"or ownership; we then put it in quotation marks, surround",0
latour_1987_science_action_en,latour,construction,construction,1,59316,brackets - is brought back into a complex process of,construction,from which it appears to have been extracted. The directions,0
latour_1987_science_action_en,latour,construction,construction,1,61819,"investigators. Sentence (5) is devoid of any trace of ownership,",construction,time and place. It could have been known for centuries,0
latour_1987_science_action_en,latour,construction,construction,1,68415,We understand now why looking at earlier stages in the,construction,of facts and machines is more rewarding than remaining with,0
latour_1987_science_action_en,latour,construction,construction,1,69301,bonuses for us in following the earlier periods of fact,construction,"First, scientists, engineers and politicians constantly offer us rich material",0
latour_1987_science_action_en,latour,construction,construction,1,70621,so clearly visible to the eyes of someone approaching the,construction,"of facts, there would be a quick end to most",0
latour_1987_science_action_en,latour,construction,construction,1,82160,"to our statements in others' hands. To sum up, the",construction,of facts and machines is a collective process. (This is,0
latour_1987_science_action_en,latour,construction,construction,1,117620,go further in certitude without the help of others. Fact,construction,is so much a collective process that an isolated person,0
latour_1987_science_action_en,latour,construction,construction,1,186739,places where the papers are written and to follow the,construction,of facts in their most intimate details. We have no,0
latour_1987_science_action_en,latour,construction,construction,1,203160,matter how many people were made to participate in the,construction,"of the image, no matter how long it took, no",0
latour_1987_science_action_en,latour,construction,constructed,1,205410,only after the controversy got started. Once the fact is,constructed,there is no instrument to take into account and this,0
latour_1987_science_action_en,latour,construction,constructed,1,231419,and he failed. Why did he fail? Because the endorphin,constructed,in the Professor's lab resisted all his efforts at modification.,0
latour_1987_science_action_en,latour,construction,construction,1,246385,trained eyesight to detect them. Dissent could ensue because the,construction,of the fact was interrupted from the start by a,0
latour_1987_science_action_en,latour,construction,construction,1,248478,dispute still further. The vicious (or virtuous) circle of lab,construction,is now launched and there is no way to stop,0
latour_1987_science_action_en,latour,construction,construction,1,264885,described in this way for a few months after its,construction,When another laboratory added that somatostatin was also found in,0
latour_1987_science_action_en,latour,construction,construction,1,284805,it if we wish to continue our travel through the,construction,of facts and artefacts. (1) `Natur mit uns' 'Belated?' 'Fickle?',0
latour_1987_science_action_en,latour,construction,construction,1,294189,we still wish to follow scientists and engineers in their,construction,"of technoscience, we have got a major problem here. On",0
latour_1987_science_action_en,latour,construction,construction,1,300764,method If we wish to continue our journey through the,construction,"of facts, we have to adapt our method to scientists'",0
latour_1987_science_action_en,latour,construction,construction,1,305198,passively because our method allows us to document both the,construction,"of fact and of artefact, the cold and the warm,",0
latour_1987_science_action_en,latour,construction,construction,1,309432,of a crowd over which you have little control. The,construction,"of facts, like a game of rugby, is thus a",0
latour_1987_science_action_en,latour,construction,construction,1,321820,each phase and the number of people participating in the,construction,The spread in space and time of black boxes is,0
latour_1987_science_action_en,latour,construction,construction,1,323263,once: to enrol others so that they participate in the,construction,of the fact; to control their behaviour in order to,0
latour_1987_science_action_en,latour,construction,construction,1,328005,is that the easiest means to enrol people in the,construction,of facts is to let oneself be enrolled by them!,0
latour_1987_science_action_en,latour,construction,construction,1,355586,"By definition, and according to our first principle, since the",construction,"of facts is collective, everyone is as necessary as anyone",0
latour_1987_science_action_en,latour,construction,construction,1,360573,"borrowing their claims, buying their products, willingly participating in the",construction,and spread of black boxes. People would simply rush to,0
latour_1987_science_action_en,latour,construction,construction,1,372951,"interests, and their translation to make them work in the",construction,"of a black box, leads, I have to admit, to",0
latour_1987_science_action_en,latour,construction,construction,1,401108,If we want to benefit from our travels through the,construction,"sites of science, it is crucial for us to distinguish",0
latour_1987_science_action_en,latour,construction,social construction,1,429768,social in expressions like 'social studies of science' or 'the,social construction,of technology'. Analysts who use groups endowed with interests in,0
latour_1987_science_action_en,latour,construction,construction,1,439660,concentrate on scientists? Who are the people collectively working in,construction,"Are they all scientists and engineers? If they are not,",0
latour_1987_science_action_en,latour,construction,construction,1,453213,successful that he may win colleagues over in the collective,construction,of some new arguments about the earth2. (B) A NON-OBLIGATORY,0
latour_1987_science_action_en,latour,construction,construction,1,492710,"the two groups appear. Second, we learned that in the",construction,of technoscience we have to include all the people and,0
latour_1987_science_action_en,latour,construction,construction,1,493923,fewer than those interested by and enrolling them in the,construction,of facts and machines. In the United States they are,0
latour_1987_science_action_en,latour,construction,construction,1,499260,superhuman or that we were wrong in limiting the fact,construction,to scientists. Many more people than the few scientists officially,0
latour_1987_science_action_en,latour,construction,construction,1,500112,we arrive at are much smaller still. 8 If the,construction,"of facts was limited to the research done by doctorates,",0
latour_1987_science_action_en,latour,construction,construction,1,506505,or discuss and be taken seriously. As far as the,construction,"of facts is concerned, such a country lacks autonomy. 16",0
latour_1987_science_action_en,latour,construction,construction,1,621517,enrol many others so that they participate in the continuing,construction,"of the fact (by turning the claims into black boxes),",0
latour_1987_science_action_en,latour,construction,constructing,1,686746,"of method, once a crucial element has been added.) (3)",Constructing,space and time The cumulative character of science is what,0
latour_1987_science_action_en,latour,construction,construction,1,688430,or Magellan cross; the only difference is in the slow,construction,"of a map inside these centres, a map that defines",0
latour_1987_science_action_en,latour,construction,constructed,1,689367,and swallow them as so many sub-sets? Can botany be,constructed,"everywhere in a universal and abstract space? Certainly not, because",0
latour_1987_science_action_en,latour,construction,constructed,1,692505,at first to claim that space and time may be,constructed,"locally, but these are the most common of all constructions.",0
latour_1987_science_action_en,latour,construction,construction,1,694243,of an empire larger than the Roman Empire. The same,construction,of a new history was also felt all along the,0
latour_1987_science_action_en,latour,construction,construction,1,694483,Lisbon instead of Cairo. The only way to limit this,construction,of a new space-time would be to interrupt the movement,0
latour_1987_science_action_en,latour,construction,construction,1,694673,a different orientation. Let us consider another example of this,construction,one that is less grandiose than the Portuguese expansion. When,0
latour_1987_science_action_en,latour,construction,construction,1,710566,of working in laboratories or travelling through the world. The,construction,of nth order paper form is no different from the,0
latour_1987_science_action_en,latour,construction,construction,1,721422,their laboratories have been able to become involved with the,construction,"of harbour, dams, pipes, aircrafts, etc.). It is only once",0
latour_1987_science_action_en,latour,construction,constructed,1,722382,"his strategy, not only to follow how his laboratory was",constructed,but also to observe his work with paper and pencil,0
latour_1987_science_action_en,latour,construction,construction,1,734685,"at so clumsily. As we saw in section 1, the",construction,of the centres requires elements to be brought in from,0
latour_1987_science_action_en,latour,construction,construction,1,768318,simple reason for this: in the very process of their,construction,they disappear from sight because each part hides the other,0
latour_1987_science_action_en,latour,construction,construction,1,769416,codified geometrical space); the tolerance and calibration necessary for its,construction,(all the metrological chains inside and outside the forms); the,0
latour_1987_science_action_en,latour,construction,construction,1,800885,interesting study see that of F. Fourquet (1980) on the,construction,"of INSEE, the French institution gathering statistics. 12 See P.S.",0
latour_1987_science_action_en,latour,construction,construction,1,801802,The problem is that we lack independent studies on the,construction,of this contrast between 'data' and 'theories'. For such an,0
latour_1987_science_action_en,latour,construction,social construction,1,817162,"Press. Wallis, Roy (1979). On the Margins of Science: The",Social Construction,"of Rejected Knowledge. Sociological Review Monograph, no. 27 (University of",0
latour_1987_science_action_en,latour,construction,construction,1,820652,"of degrees 25 collective 27 et seq., stage in the",construction,"42 stylised 42, 100, as black-box 131 fact-builders, their quandary",0
latour_1987_science_action_en,latour,proposition,proposition,1,160700,reader of (35) is prepared to read a new tentative,proposition,that situates itself in the same lineage as the former.,0
latour_1987_science_action_en,latour,proposition,propositions,1,307108,"and colleagues are forced either to give up, to accept",propositions,or to dispute them by working their way through the,0
latour_1987_science_action_en,latour,proposition,propositions,1,556636,so inarticulate that it even lacks specific words for linking,propositions,with one another. They are unable to say things like,0
latour_1987_science_action_en,latour,proposition,proposition,1,556847,of what is before and what is after a given,proposition,"They are not only illogical; not even prelogical, they are",0
latour_1987_science_action_en,latour,proposition,proposition,1,631151,superstition and passion could be overridden (see Part A). This,proposition,is as meaningless as saying that everyone of the 5,0
latour_1987_science_action_en,latour,network,networks,1,3165,and Resources .............................................................................. 179 PART III. From Short to Longer,Networks,........................................................................... 197 CHAPTER 5. Tribunals of Reason ........................................................................................ 197 Part,0
latour_1987_science_action_en,latour,network,networks,1,7628,Counting allies and resources PART III FROM SHORT TO LONGER,NETWORKS,177 Chapter 5 Tribunals of Reason 179 Part A: The,0
latour_1987_science_action_en,latour,network,networks,1,14629,"complex their inner workings, how large the commercial or academic",networks,"that hold them in place, only their input and output",0
latour_1987_science_action_en,latour,network,network,1,59678,they are led towards the Pentagon sifting through the CIA,network,of spies and disinformation. In both cases they are induced,0
latour_1987_science_action_en,latour,network,network,1,71976,"concocted (11), and continue their hearings on the intelligence gathering",network,"with more determination? In both cases, the determination increases, but",0
latour_1987_science_action_en,latour,network,network,1,376647,repeater many people who might wish to pass through her,network,could not do so. An exhibition in San Francisco in,0
latour_1987_science_action_en,latour,network,network,1,379925,"other coast now routinely do so, passing through the Bell",network,and contributing to its expansion-as anticipated from the fifth translation,0
latour_1987_science_action_en,latour,network,network,1,396375,and it is handled by a much more complex commercial,network,but it acts as one piece. For the newly convinced,0
latour_1987_science_action_en,latour,network,network,1,416527,be obtained by the extension and complication of Eastman's commercial,network,When you push the button you do not see the,0
latour_1987_science_action_en,latour,network,networks,1,489812,was limited to one man's lab now circulates through long,networks,"everywhere in the world. Finally, we come full circle to",0
latour_1987_science_action_en,latour,network,networks,1,532434,the work of technoscience. PART III. From Short to Longer,Networks,CHAPTER 5. Tribunals of Reason In the first part of,0
latour_1987_science_action_en,latour,network,network,1,535153,"so dilute, it means it has the characteristics of a",network,The word network indicates that resources are concentrated in a,0
latour_1987_science_action_en,latour,network,network,1,535171,means it has the characteristics of a network. The word,network,indicates that resources are concentrated in a few places-the knots,0
latour_1987_science_action_en,latour,network,network,1,535591,"fragile that each may be easily cut; nevertheless, the telephone",network,'covers' the whole world. The notion of network will help,1
latour_1987_science_action_en,latour,network,network,1,535639,the telephone network 'covers' the whole world. The notion of,network,will help us to reconcile the two contradictory aspects of,0
latour_1987_science_action_en,latour,network,network,1,535913,all the consequences that this definition of technoscience as a,network,entails. The first question I will tackle concerns the people,0
latour_1987_science_action_en,latour,network,networks,1,536007,tackle concerns the people who are not part of the,networks,"who fall through the mesh of the net. So far,",0
latour_1987_science_action_en,latour,network,networks,1,536951,chapter is what is in between the mesh of the,networks,"then, in Chapter 6 we will tackle the question of",0
latour_1987_science_action_en,latour,network,networks,1,537019,Chapter 6 we will tackle the question of how the,networks,are sustained. Part A. The trials of rationality (1) Peopling,0
latour_1987_science_action_en,latour,network,networks,1,537164,irrational minds How do the multitudes left out of the,networks,"see the scientists and the engineers, and how do they",0
latour_1987_science_action_en,latour,network,networks,1,537268,and how do they themselves consider the outside of these,networks,"Take for example the case of weather forecasts. Every day,",0
latour_1987_science_action_en,latour,network,networks,1,539051,is to allocate the huge funds necessary to run the,networks,"of computers, instruments, satellites, probes, planes and ships that provide",0
latour_1987_science_action_en,latour,network,networks,1,540079,lived opinions of the multitude may be discounted inside the,networks,"of the International Meteorological Association. `No,' they say, `it was",0
latour_1987_science_action_en,latour,network,network,1,540533,another depending on whether we are inside or outside the,network,developed by weathermen. A handful of well-positioned men of science,0
latour_1987_science_action_en,latour,network,networks,1,540709,"only, however, as long as they stay inside their own",networks,"because, no matter what the meteorologists think and do, every",0
latour_1987_science_action_en,latour,network,network,1,540949,were 'wrong as usual'. This is where the notion of,network,is useful: meteorology 'covers' the world's weather and still leaves,0
latour_1987_science_action_en,latour,network,networks,1,541130,problem for the meteorologists will then be to extend their,networks,"to make their predictions indisputable, to render the passage through",0
latour_1987_science_action_en,latour,network,network,1,542569,"late, and only to characterise how scientists inside a powerful",network,see the outside of it. In their view beliefs are,0
latour_1987_science_action_en,latour,network,networks,1,543041,less subjective. In the eyes of the people inside the,networks,the only way for someone to know about climates and,0
latour_1987_science_action_en,latour,network,network,1,543429,original asymmetry between the inside and the outside of a,network,"between the access to satellite maps, data banks, meters and",0
latour_1987_science_action_en,latour,network,networks,1,544266,I started with: how can so few meteorologists extend their,networks,"to control the definition of what the weather is, in",0
latour_1987_science_action_en,latour,network,networks,1,544975,disciplines raise when they think about the outside of their,networks,are now of a different form: how can someone still,0
latour_1987_science_action_en,latour,network,networks,1,549626,rendering of Figure 5.1 is made by scientists inside their,networks,Since the phenomena themselves are the only explanations of rational,0
latour_1987_science_action_en,latour,network,networks,1,551886,factors. If we wish to continue the study of the,networks,"of technoscience, we must straighten up the distorted beliefs and",0
latour_1987_science_action_en,latour,network,network,1,552936,simply a consequence of looking from the inside of the,network,to its outside-after having bracketed out all the resources necessary,0
latour_1987_science_action_en,latour,network,network,1,553023,outside-after having bracketed out all the resources necessary for this,network,"to exist, to extend and to be maintained. There is",0
latour_1987_science_action_en,latour,network,network,1,565718,"its telephone hardware, thus making a standardisation of the telephone",network,possible at last. But who was the founder of the,1
latour_1987_science_action_en,latour,network,network,1,576221,"irrational minds, by treating differently what was inside the scientific",network,and what was outside. This invention was depicted in Figure,0
latour_1987_science_action_en,latour,network,network,1,585325,us understand what falls through the meshes of the scientific,network,and allow us to resume our journey without being dragged,0
latour_1987_science_action_en,latour,network,networks,1,586097,"stand, it is true that the tiny size of scientific",networks,"was ignored, since science and technology were supposed to extend",0
latour_1987_science_action_en,latour,network,network,1,586390,symmetric stand it is the very existence of the scientific,network,"of its resources, of its ability to sometimes tip the",0
latour_1987_science_action_en,latour,network,networks,1,592264,case and its rebuttal. Gray and Bell were extending different,networks,"that were in competition with each other, and their story",0
latour_1987_science_action_en,latour,network,networks,1,596900,zoology that is peculiar to all the naturalists inside the,networks,in which their collections are gathered and named.12 Bulmer has,0
latour_1987_science_action_en,latour,network,networks,1,605246,emergence of these words is one consequence of building longer,networks,and of crossing other people's path. If we are no,0
latour_1987_science_action_en,latour,network,networks,1,613195,"as much scepticism, scrutiny and belief circulated through the two",networks,but the lines were not drawn in between the same,0
latour_1987_science_action_en,latour,network,networks,1,615677,"scallop larvae and their scientists, Gray and Bell and their",networks,"drinking drivers and their brains loaded with guilt and alcohol,",0
latour_1987_science_action_en,latour,network,network,1,618512,stand in the way. They reveal the extent of a,network,and the conflict between what will stay inside and what,0
latour_1987_science_action_en,latour,network,networks,1,619880,the clashes between the inside and the outside of the,networks,(1) Why not soft facts instead? The first thing we,0
latour_1987_science_action_en,latour,network,networks,1,622895,these features of technoscience which are the rule inside the,networks,are the exception in between their meshes. What then could,0
latour_1987_science_action_en,latour,network,networks,1,625809,suddenly found wanting when considered from the inside of scientific,networks,So maybe there is after all a radical difference between,0
latour_1987_science_action_en,latour,network,networks,1,627864,the vast majority of claims circulate outside of the new,networks,It is one perfectly reasonable solution to the quandary of,0
latour_1987_science_action_en,latour,network,networks,1,630353,"be solved in two different ways, one that extends long",networks,the other that does not. If the first solution is,0
latour_1987_science_action_en,latour,network,network,1,630619,Irrationality is always an accusation made by someone building a,network,"over someone else who stands in the way; thus, there",0
latour_1987_science_action_en,latour,network,networks,1,630736,"is no divide between minds, but only shorter and longer",networks,"Harder facts are not the rule but the exception, since",0
latour_1987_science_action_en,latour,network,networks,1,632491,accused of believing in things - and the narrow scientific,networks,"that, in order to grow everywhere, have to discover that",0
latour_1987_science_action_en,latour,network,networks,1,635033,all the accusation processes that are made from within scientific,networks,against their outside. The sociologics of all the people crossed,0
